likes,screen_name,text,timestamp,tweet_id,user_id,username,city
1,halletjulie,totally largest cohort cancer patients coronavirus though small proportion ie admitted coronavirus holds promise provide good insight dozen patients china,2020-04-24 01:29:44,1253496311648837632,591972450,julie hallet md msc,Toronto
2,OrganikHipHop,goodell almost crying watching child cancer give speech browns tough could see fight,2020-04-24 01:29:42,1253496302899531776,101332261,organik kotdtvcom,Toronto
7,DesiDaKidd_,cancers like,2020-04-24 01:29:19,1253496206292062208,1180115338140237824,mother earth,Toronto
0,616KL,goodell told kid cancer stfu lmaoooo,2020-04-24 01:27:56,1253495858571722752,936004760,kevin,Toronto
1,bodakbellow,cancer,2020-04-24 01:13:48,1253492303882326016,965354130268213248,rasta,Toronto
1,NotThatGreg,yeah sure well get right windmill cancer study navy gets done retrofitting uss gerald ford goddam stream,2020-04-24 00:54:37,1253487473893822464,190086036,greg smith home 45 days,Toronto
4,harajukufag,old lady store cancer talking bout im 6 feet away need move way like babe u cancer shouldnt house rn rude wan na know shes pressed,2020-04-24 00:49:05,1253486084362772480,983319017799630848,dime piece,Toronto
11,DanielUrbanYogi,hey know nothing cancer maybe look throwing dirt faces soil lot minerals helpful many dont exist body used big ya know something look,2020-04-24 00:43:37,1253484705544101888,368644681,daniel 黄,Toronto
0,KellyAHearne,hey lets try cancer aids cf ms illnesses needed trumps amazing mind solve everything light probably even restore amputated limbs sight hearing,2020-04-24 00:28:42,1253480953164546048,136948890,kelly hearne,Toronto
6,DrAlexLouie,screenshotted prediction surgeons sabrers disagree valors results interpreted moot point however patients win ultimately benefitting ability choose cogoldstandard treatments like prostate cancer,2020-04-24 00:27:21,1253480613815951360,1335705475,alex louie,Toronto
1565,SophieHabb,message cancer scorpio pisces surrendering release pain brings clarity feel though reclaiming truth standing stronger releasing connection ties someone didnt highest interest mind 13,2020-04-24 00:24:00,1253479769930436608,315257269,sophintuitive,Toronto
774,SophieHabb,message cancer scorpio pisces clarify ground vision feel though heavy manifesting past couple weeks know want least better idea terms stability future 13,2020-04-24 00:16:06,1253477781863833600,315257269,sophintuitive,Toronto
0,__DeeAlvarez,youre even sensitive perceptive usual making cancer,2020-04-24 00:00:06,1253473754279104512,282815128,dee,Toronto
0,pamdesousa,saw toronto years ago mesmerizing start finish brain salad surgery,2020-04-19 23:37:32,1252018525390209024,1180411408628015104,pamela desousa,Toronto
0,merkbaileyo,insight theyre caled plastics bc plastic surgery gotten,2020-04-19 23:32:46,1252017326762967040,741747961214861312,christna,Toronto
3,SNMEradio,tonights show special guest mickie james chats acl surgery recovery future wwe goals davemeltzerwon provides details wwe cuts markandrada cohosts tells us truth listen live stream 11pm et tsn1150 6pm ct tsn1290radio winnipeg,2020-04-19 23:10:27,1252011710547927040,929373564427321344,sunday nights main event,Toronto
5,alijaveed_,surgery grape,2020-04-19 22:26:39,1252000688059625472,2920795499,duality,Toronto
1,terrylknox,okay get shes dead another photo looks like human plastic surgery mishap,2020-04-19 21:34:45,1251987627491893248,1185393916171948032,terrylknox,Toronto
0,itsroroniggaa,theyre definitely lying im surgery insecurities whether love money id fix mine well dont take time research end cheap dr thats doesnt enough practice,2020-04-19 21:19:00,1251983662297554944,1060012202613035008,,Toronto
0,SportcentarInfo,madrid star hazard recovering well ankle surgery says belgium coach martinez pictwittercompq3suorica,2020-04-19 21:02:02,1251979392932331520,1160518690749714432,sportcentarinfo,Toronto
5,itsroroniggaa,id cheesed got surgery body end botched like wtf please look surgeons ladies cause bodies look dumb,2020-04-19 20:54:03,1251977381801267200,1060012202613035008,,Toronto
1,checkupcbc,cccheckup hearing laura chaddock wolfville ns chaddock said husband due hip surgery pandemic declared cant get,2020-04-19 20:52:05,1251976890623156224,17688928,cross country checkup,Toronto
2,terrylknox,least one yelled back dont need haircut need plastic surgery coz would hurt,2020-04-19 20:37:12,1251973142999941120,1185393916171948032,terrylknox,Toronto
0,loueisen,surrogate father angelo dundee hero muhammad ali loved documentary thank much heart surgery documentary gave heart reason smile,2020-04-19 20:16:59,1251968055955066880,499432302,louis,Toronto
20,SisyphusPrime,starting cancer treatment hold surgery scheduled tuesday told allowing one surgery per specialty lucky enough selected many others still waiting,2020-04-19 19:58:05,1251963299698298880,1099816648402292736,paul fenton,Toronto
0,CsgyGodfrey,2 deaths lack elective surgery also less deaths due airpolution car accidents idea final number dont think anyon e long time 3,2020-04-19 18:54:00,1251947170296745984,1389431616,chris godfrey,Toronto
0,MoodyChin,lol reopened tongue sometime last year scared first like icouldnt get top open took another ring poked top guide felt like surgery bare work,2020-04-19 18:38:32,1251943280528502784,493566466,moodychin,Toronto
3,igbotique1,miss chicken farm remember waking one morning dog harassing chickens trying save dog starts attacking blood bath get surgery still scars hand miss chics,2020-04-19 17:42:39,1251929217639624704,1631943468,palm wine rhythm,Toronto
1,DonMelo17,finally getting laser eye surgery almost cancelled seeing commercial bout mf suing cause went blind,2020-04-19 17:13:10,1251921797647347712,1162395607404818432,melo,Toronto
0,JanetOkeyboomer,years ago getting ready surgery noticed sticker intravenous bag long expired,2020-04-19 17:04:15,1251919553300488192,930020772,janet patricia,Toronto
1,Extra__Mile__,protect cancer patients due surgery delays going cause second wave coronavirusrelated morbidity unacceptable need get cancer patients help fordnation celliottability justintrudeau johntory,2020-04-19 14:45:11,1251884556850024448,1219859281207578624,citizen humanity,Toronto
0,thewoodentulip,nsfw done something able since surgery last february happy lost something due coronavirus concussion history rewiringthebrain transveryhappy,2020-04-19 14:14:09,1251876744870670336,229879470,sean kennedy,Toronto
2,bibilamour04,sir word entering core piercing even joints marrow people cant sit spiritual surgery lol,2020-04-19 13:34:22,1251866733826187264,257624471,bibi babatundeikotun christian bloggerpodcaster,Toronto
0,pamdesousa,saw toronto years ago mesmerizing start finish brain salad surgery,2020-04-19 23:37:32,1252018525390209024,1180411408628015104,pamela desousa,Toronto
0,merkbaileyo,insight theyre caled plastics bc plastic surgery gotten,2020-04-19 23:32:46,1252017326762967040,741747961214861312,christna,Toronto
3,SNMEradio,tonights show special guest mickie james chats acl surgery recovery future wwe goals davemeltzerwon provides details wwe cuts markandrada cohosts tells us truth listen live stream 11pm et tsn1150 6pm ct tsn1290radio winnipeg,2020-04-19 23:10:27,1252011710547927040,929373564427321344,sunday nights main event,Toronto
5,alijaveed_,surgery grape,2020-04-19 22:26:39,1252000688059625472,2920795499,duality,Toronto
1,terrylknox,okay get shes dead another photo looks like human plastic surgery mishap,2020-04-19 21:34:45,1251987627491893248,1185393916171948032,terrylknox,Toronto
0,itsroroniggaa,theyre definitely lying im surgery insecurities whether love money id fix mine well dont take time research end cheap dr thats doesnt enough practice,2020-04-19 21:19:00,1251983662297554944,1060012202613035008,,Toronto
0,SportcentarInfo,madrid star hazard recovering well ankle surgery says belgium coach martinez pictwittercompq3suorica,2020-04-19 21:02:02,1251979392932331520,1160518690749714432,sportcentarinfo,Toronto
5,itsroroniggaa,id cheesed got surgery body end botched like wtf please look surgeons ladies cause bodies look dumb,2020-04-19 20:54:03,1251977381801267200,1060012202613035008,,Toronto
1,checkupcbc,cccheckup hearing laura chaddock wolfville ns chaddock said husband due hip surgery pandemic declared cant get,2020-04-19 20:52:05,1251976890623156224,17688928,cross country checkup,Toronto
2,terrylknox,least one yelled back dont need haircut need plastic surgery coz would hurt,2020-04-19 20:37:12,1251973142999941120,1185393916171948032,terrylknox,Toronto
0,loueisen,surrogate father angelo dundee hero muhammad ali loved documentary thank much heart surgery documentary gave heart reason smile,2020-04-19 20:16:59,1251968055955066880,499432302,louis,Toronto
20,SisyphusPrime,starting cancer treatment hold surgery scheduled tuesday told allowing one surgery per specialty lucky enough selected many others still waiting,2020-04-19 19:58:05,1251963299698298880,1099816648402292736,paul fenton,Toronto
0,CsgyGodfrey,2 deaths lack elective surgery also less deaths due airpolution car accidents idea final number dont think anyon e long time 3,2020-04-19 18:54:00,1251947170296745984,1389431616,chris godfrey,Toronto
0,MoodyChin,lol reopened tongue sometime last year scared first like icouldnt get top open took another ring poked top guide felt like surgery bare work,2020-04-19 18:38:32,1251943280528502784,493566466,moodychin,Toronto
3,igbotique1,miss chicken farm remember waking one morning dog harassing chickens trying save dog starts attacking blood bath get surgery still scars hand miss chics,2020-04-19 17:42:39,1251929217639624704,1631943468,palm wine rhythm,Toronto
1,DonMelo17,finally getting laser eye surgery almost cancelled seeing commercial bout mf suing cause went blind,2020-04-19 17:13:10,1251921797647347712,1162395607404818432,melo,Toronto
0,JanetOkeyboomer,years ago getting ready surgery noticed sticker intravenous bag long expired,2020-04-19 17:04:15,1251919553300488192,930020772,janet patricia,Toronto
1,Extra__Mile__,protect cancer patients due surgery delays going cause second wave coronavirusrelated morbidity unacceptable need get cancer patients help fordnation celliottability justintrudeau johntory,2020-04-19 14:45:11,1251884556850024448,1219859281207578624,citizen humanity,Toronto
0,thewoodentulip,nsfw done something able since surgery last february happy lost something due coronavirus concussion history rewiringthebrain transveryhappy,2020-04-19 14:14:09,1251876744870670336,229879470,sean kennedy,Toronto
2,bibilamour04,sir word entering core piercing even joints marrow people cant sit spiritual surgery lol,2020-04-19 13:34:22,1251866733826187264,257624471,bibi babatundeikotun christian bloggerpodcaster,Toronto
11,ShadyAshamalla,patients awaiting cancer surgeries yet diagnosed mitigate wave thoughtful increase essential surgery diagnostics screening goal always flatten the curve allow healthcare function way everyone,2020-04-19 13:20:02,1251863127823659008,978796226425520128,shady ashamalla md,Toronto
3,WillWLau,think realistic options slow slower trauma whole economy time akin emergency quadruple bypass heart surgery 2008 broken leg,2020-04-19 13:01:17,1251858407323324416,52068982,lau,Toronto
3,UofTVascular,nick cordero leg amputated due coronavirus complications cnn,2020-04-19 11:48:24,1251840068223983616,2744512557,uoft vascular surgery,Toronto
1,wehaveno,weve definitely seen people come icu postsurgery delayed care stressful,2020-04-19 11:20:10,1251832962460639232,223836758,sarahbee,Toronto
10,dreamethic,got piercing removed last october found pics right surgery dndjdm hahaha pictwittercomb0b8bh5znu,2020-04-19 06:11:24,1251755256297422848,985639848877830144,daisy,Toronto
1,corementat1,pectoral muscles removed first surgery number surguries called debridements packed gauze hollowedout chest cavity let soak remainder putrefied tissue pulled like yarn chest incisions,2020-04-19 05:26:00,1251743831135064064,715183081129259008,kalos,Toronto
0,LipStainsSM,dude lie ultrasounds 5 years er bi weekly even twice week times nothing ever showed beginning stage 4 endo brought back stage 3 insisted got biopsy ended 4h surgery trust body,2020-04-19 04:35:36,1251731146628648960,1458907094,,Toronto
21,LNNinstagram,kasperi kapanen likely leaf traded isnt nhl 20 land top 4d quantity johnsson coming major surgery viewed less desirable base teams ask kapanen many know needs said,2020-04-20 22:07:55,1252358360067784704,1035213716566900736,leafsnationnews,Toronto
0,Eugene_Knapik,surgery went well healing take,2020-04-20 21:05:08,1252342560053313536,247362190,eugene knapik,Toronto
181,AdrianAssman,one thinks surgery makes look stupid fuck sexy last thing mind see pictwittercomtgksdv50kg,2020-04-20 21:02:32,1252341908350746624,957114895060885504,adrian assman,Toronto
0,animal,richarddrosner signed recruiting animal show june 17 right think reschedule im day surgery day might working shape days email recruitinganimalgmailcom arrange,2020-04-20 20:33:55,1252334703144730624,930881,recruiting animal,Toronto
0,ibhattac,youd think plastic surgery theyd make eyes size point direction angry face antics,2020-04-20 18:10:25,1252298590048989184,160350968,ibhattac,Toronto
1,ScraftyDevil,hes cool used run machinebased dna surgery deck based around beefing perfect machine king could oneshot limiter removal cool shame hes even close viable days,2020-04-20 18:09:27,1252298346586390528,1284775519,scrafty,Toronto
1,goldskynthe1st,fake titties look litty wasnt terrified surgery id,2020-04-20 17:55:28,1252294828500623360,3780087736,lil bisquit,Toronto
0,Oksana_dok,sister law breast surgery toronto hospital friday,2020-04-20 17:19:43,1252285833786413056,290613833,oksana k,Toronto
